"module_code","group_code","semester_code","week","date","start","end","location_code","area"
"YSC2216","E1","AY2021-1",3,2020-08-24,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",4,2020-08-31,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",5,2020-09-07,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",6,2020-09-14,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",8,2020-09-28,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",9,2020-10-05,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",10,2020-10-12,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",11,2020-10-19,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",12,2020-10-26,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",13,2020-11-02,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",14,2020-11-09,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",1,2020-08-12,"14:30","15:30","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",2,2020-08-19,"14:30","15:30","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",3,2020-08-26,"14:30","15:30","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",4,2020-09-02,"14:30","15:30","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",5,2020-09-09,"14:30","15:30","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",6,2020-09-16,"14:30","15:30","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",8,2020-09-30,"14:30","15:30","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",9,2020-10-07,"14:30","15:30","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",10,2020-10-14,"14:30","15:30","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",11,2020-10-21,"14:30","15:30","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",12,2020-10-28,"14:30","15:30","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",13,2020-11-04,"14:30","15:30","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",14,2020-11-11,"14:30","15:30","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",1,2020-08-13,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",2,2020-08-20,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",3,2020-08-27,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",4,2020-09-03,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",5,2020-09-10,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",6,2020-09-17,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",8,2020-10-01,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",9,2020-10-08,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",10,2020-10-15,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",11,2020-10-22,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",12,2020-10-29,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",13,2020-11-05,"14:30","16:00","Y-CR18","YNC"
"YSC2216","E1","AY2021-1",14,2020-11-12,"14:30","16:00","Y-CR18","YNC"
"YSC2231","E1","AY2021-1",1,2020-08-10,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",2,2020-08-17,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",3,2020-08-24,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",4,2020-08-31,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",5,2020-09-07,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",6,2020-09-14,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",8,2020-09-28,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",9,2020-10-05,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",10,2020-10-12,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",11,2020-10-19,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",12,2020-10-26,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",13,2020-11-02,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",14,2020-11-09,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",1,2020-08-13,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",2,2020-08-20,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",3,2020-08-27,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",4,2020-09-03,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",5,2020-09-10,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",6,2020-09-17,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",8,2020-10-01,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",9,2020-10-08,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",10,2020-10-15,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",11,2020-10-22,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",12,2020-10-29,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",13,2020-11-05,"18:00","20:00","Y-TCTLT","YNC"
"YSC2231","E1","AY2021-1",14,2020-11-12,"18:00","20:00","Y-TCTLT","YNC"
"YSC2233","E1","AY2021-1",1,2020-08-11,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",2,2020-08-18,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",3,2020-08-25,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",4,2020-09-01,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",5,2020-09-08,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",6,2020-09-15,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",8,2020-09-29,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",9,2020-10-06,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",10,2020-10-13,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",11,2020-10-20,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",12,2020-10-27,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",13,2020-11-03,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",14,2020-11-10,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",1,2020-08-14,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",2,2020-08-21,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",3,2020-08-28,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",4,2020-09-04,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",5,2020-09-11,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",6,2020-09-18,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",8,2020-10-02,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",9,2020-10-09,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",10,2020-10-16,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",11,2020-10-23,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",12,2020-10-30,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",13,2020-11-06,"14:30","16:00",NA,NA
"YSC2233","E1","AY2021-1",14,2020-11-13,"14:30","16:00",NA,NA
"YSC2234","E1","AY2021-1",1,2020-08-10,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",2,2020-08-17,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",3,2020-08-24,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",4,2020-08-31,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",5,2020-09-07,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",6,2020-09-14,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",8,2020-09-28,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",9,2020-10-05,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",10,2020-10-12,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",11,2020-10-19,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",12,2020-10-26,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",13,2020-11-02,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",14,2020-11-09,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",1,2020-08-13,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",2,2020-08-20,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",3,2020-08-27,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",4,2020-09-03,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",5,2020-09-10,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",6,2020-09-17,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",8,2020-10-01,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",9,2020-10-08,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",10,2020-10-15,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",11,2020-10-22,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",12,2020-10-29,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",13,2020-11-05,"9:00","10:30","Y-CR15","YNC"
"YSC2234","E1","AY2021-1",14,2020-11-12,"9:00","10:30","Y-CR15","YNC"
"YSC3215","E1","AY2021-1",1,2020-08-11,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",2,2020-08-18,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",3,2020-08-25,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",4,2020-09-01,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",5,2020-09-08,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",6,2020-09-15,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",8,2020-09-29,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",9,2020-10-06,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",10,2020-10-13,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",11,2020-10-20,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",12,2020-10-27,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",13,2020-11-03,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",14,2020-11-10,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",1,2020-08-14,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",2,2020-08-21,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",3,2020-08-28,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",4,2020-09-04,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",5,2020-09-11,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",6,2020-09-18,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",8,2020-10-02,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",9,2020-10-09,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",10,2020-10-16,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",11,2020-10-23,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",12,2020-10-30,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",13,2020-11-06,"13:00","14:30",NA,NA
"YSC3215","E1","AY2021-1",14,2020-11-13,"13:00","14:30",NA,NA
"YSC3251","E1","AY2021-1",1,2020-08-10,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",2,2020-08-17,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",3,2020-08-24,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",4,2020-08-31,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",5,2020-09-07,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",6,2020-09-14,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",8,2020-09-28,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",9,2020-10-05,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",10,2020-10-12,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",11,2020-10-19,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",12,2020-10-26,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",13,2020-11-02,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",14,2020-11-09,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",1,2020-08-13,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",2,2020-08-20,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",3,2020-08-27,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",4,2020-09-03,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",5,2020-09-10,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",6,2020-09-17,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",8,2020-10-01,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",9,2020-10-08,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",10,2020-10-15,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",11,2020-10-22,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",12,2020-10-29,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",13,2020-11-05,"10:30","12:00","Y-CR16","YNC"
"YSC3251","E1","AY2021-1",14,2020-11-12,"10:30","12:00","Y-CR16","YNC"
"YSC3255","E1","AY2021-1",1,2020-08-11,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",2,2020-08-18,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",3,2020-08-25,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",4,2020-09-01,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",5,2020-09-08,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",6,2020-09-15,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",8,2020-09-29,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",9,2020-10-06,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",10,2020-10-13,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",11,2020-10-20,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",12,2020-10-27,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",13,2020-11-03,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",14,2020-11-10,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",1,2020-08-14,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",2,2020-08-21,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",3,2020-08-28,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",4,2020-09-04,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",5,2020-09-11,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",6,2020-09-18,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",8,2020-10-02,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",9,2020-10-09,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",10,2020-10-16,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",11,2020-10-23,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",12,2020-10-30,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",13,2020-11-06,"9:00","10:30","Y-CR1","YNC"
"YSC3255","E1","AY2021-1",14,2020-11-13,"9:00","10:30","Y-CR1","YNC"
"YSC4102","E1","AY2021-1",1,2020-08-12,"12:30","15:30","Y-PgRm2","YNC"
"YSC4102","E1","AY2021-1",2,2020-08-19,"12:30","15:30","Y-PgRm2","YNC"
"YSC4102","E1","AY2021-1",3,2020-08-26,"12:30","15:30","Y-PgRm2","YNC"
"YSC4102","E1","AY2021-1",4,2020-09-02,"12:30","15:30","Y-PgRm2","YNC"
"YSC4102","E1","AY2021-1",5,2020-09-09,"12:30","15:30","Y-PgRm2","YNC"
"YSC4102","E1","AY2021-1",6,2020-09-16,"12:30","15:30","Y-PgRm2","YNC"
"YSC4102","E1","AY2021-1",8,2020-09-30,"12:30","15:30","Y-PgRm2","YNC"
"YSC4102","E1","AY2021-1",9,2020-10-07,"12:30","15:30","Y-PgRm2","YNC"
"YSC4102","E1","AY2021-1",10,2020-10-14,"12:30","15:30","Y-PgRm2","YNC"
"YSC4102","E1","AY2021-1",11,2020-10-21,"12:30","15:30","Y-PgRm2","YNC"
"YSC4102","E1","AY2021-1",12,2020-10-28,"12:30","15:30","Y-PgRm2","YNC"
"YSC4102","E1","AY2021-1",13,2020-11-04,"12:30","15:30","Y-PgRm2","YNC"
"YSC4102","E1","AY2021-1",14,2020-11-11,"12:30","15:30","Y-PgRm2","YNC"
"YSC4211C","E1","AY2021-1",1,2020-08-12,"9:00","12:00","Y-CR3","YNC"
"YSC4211C","E1","AY2021-1",2,2020-08-19,"9:00","12:00","Y-CR3","YNC"
"YSC4211C","E1","AY2021-1",3,2020-08-26,"9:00","12:00","Y-CR3","YNC"
"YSC4211C","E1","AY2021-1",4,2020-09-02,"9:00","12:00","Y-CR3","YNC"
"YSC4211C","E1","AY2021-1",5,2020-09-09,"9:00","12:00","Y-CR3","YNC"
"YSC4211C","E1","AY2021-1",6,2020-09-16,"9:00","12:00","Y-CR3","YNC"
"YSC4211C","E1","AY2021-1",8,2020-09-30,"9:00","12:00","Y-CR3","YNC"
"YSC4211C","E1","AY2021-1",9,2020-10-07,"9:00","12:00","Y-CR3","YNC"
"YSC4211C","E1","AY2021-1",10,2020-10-14,"9:00","12:00","Y-CR3","YNC"
"YSC4211C","E1","AY2021-1",11,2020-10-21,"9:00","12:00","Y-CR3","YNC"
"YSC4211C","E1","AY2021-1",12,2020-10-28,"9:00","12:00","Y-CR3","YNC"
"YSC4211C","E1","AY2021-1",13,2020-11-04,"9:00","12:00","Y-CR3","YNC"
"YSC4211C","E1","AY2021-1",14,2020-11-11,"9:00","12:00","Y-CR3","YNC"
"YHU2232","E1","AY2021-1",1,2020-08-10,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",2,2020-08-17,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",3,2020-08-24,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",4,2020-08-31,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",5,2020-09-07,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",6,2020-09-14,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",8,2020-09-28,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",9,2020-10-05,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",10,2020-10-12,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",11,2020-10-19,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",12,2020-10-26,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",13,2020-11-02,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",14,2020-11-09,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",1,2020-08-13,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",2,2020-08-20,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",3,2020-08-27,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",4,2020-09-03,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",5,2020-09-10,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",6,2020-09-17,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",8,2020-10-01,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",9,2020-10-08,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",10,2020-10-15,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",11,2020-10-22,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",12,2020-10-29,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",13,2020-11-05,"13:00","14:30","Y-CR7","YNC"
"YHU2232","E1","AY2021-1",14,2020-11-12,"13:00","14:30","Y-CR7","YNC"
"YHU2295","E1","AY2021-1",1,2020-08-10,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",2,2020-08-17,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",3,2020-08-24,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",4,2020-08-31,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",5,2020-09-07,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",6,2020-09-14,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",8,2020-09-28,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",9,2020-10-05,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",10,2020-10-12,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",11,2020-10-19,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",12,2020-10-26,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",13,2020-11-02,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",14,2020-11-09,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",1,2020-08-13,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",2,2020-08-20,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",3,2020-08-27,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",4,2020-09-03,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",5,2020-09-10,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",6,2020-09-17,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",8,2020-10-01,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",9,2020-10-08,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",10,2020-10-15,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",11,2020-10-22,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",12,2020-10-29,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",13,2020-11-05,"8:30","10:30",NA,NA
"YHU2295","E1","AY2021-1",14,2020-11-12,"8:30","10:30",NA,NA
"YHU2311","E1","AY2021-1",1,2020-08-11,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",2,2020-08-18,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",3,2020-08-25,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",4,2020-09-01,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",5,2020-09-08,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",6,2020-09-15,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",8,2020-09-29,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",9,2020-10-06,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",10,2020-10-13,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",11,2020-10-20,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",12,2020-10-27,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",13,2020-11-03,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",14,2020-11-10,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",1,2020-08-14,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",2,2020-08-21,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",3,2020-08-28,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",4,2020-09-04,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",5,2020-09-11,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",6,2020-09-18,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",8,2020-10-02,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",9,2020-10-09,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",10,2020-10-16,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",11,2020-10-23,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",12,2020-10-30,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",13,2020-11-06,"19:30","21:00","Y-LT1","YNC"
"YHU2311","E1","AY2021-1",14,2020-11-13,"19:30","21:00","Y-LT1","YNC"
"YHU3210F","E1","AY2021-1",1,2020-08-13,"16:00","19:00","Y-PerfHall","YNC"
"YHU3210F","E1","AY2021-1",2,2020-08-20,"16:00","19:00","Y-PerfHall","YNC"
"YHU3210F","E1","AY2021-1",3,2020-08-27,"16:00","19:00","Y-PerfHall","YNC"
"YHU3210F","E1","AY2021-1",4,2020-09-03,"16:00","19:00","Y-PerfHall","YNC"
"YHU3210F","E1","AY2021-1",5,2020-09-10,"16:00","19:00","Y-PerfHall","YNC"
"YHU3210F","E1","AY2021-1",6,2020-09-17,"16:00","19:00","Y-PerfHall","YNC"
"YHU3210F","E1","AY2021-1",8,2020-10-01,"16:00","19:00","Y-PerfHall","YNC"
